"","name","ID","sigma","group"
"3518","Myrtle Lake",6660,0.24,1
"3519","Myrtle Lake",6661,0.27,1
"3520","Myrtle Lake",6662,0.03,2
"3521","Myrtle Lake",6663,0.06,2
"3522","Myrtle Lake",6664,0.09,2
"3523","Myrtle Lake",6665,0.12,2
"3524","Myrtle Lake",6666,0.15,2
"3525","Myrtle Lake",6667,0.18,2
"3526","Myrtle Lake",6668,0.21,2
"3527","Myrtle Lake",6669,0.24,2
"3528","Myrtle Lake",6670,0.27,2
"3529","Myrtle Lake",6671,0.03,3
"3530","Myrtle Lake",6672,0.06,3
"3531","Myrtle Lake",6673,0.09,3
"3532","Myrtle Lake",6674,0.12,3
"3533","Myrtle Lake",6675,0.15,3
"3534","Myrtle Lake",6676,0.18,3
"3535","Myrtle Lake",6677,0.21,3
"3536","Myrtle Lake",6678,0.24,3
"3537","Myrtle Lake",6679,0.27,3
"3538","Myrtle Lake",6680,0.03,4
"3539","Myrtle Lake",6681,0.06,4
"3540","Myrtle Lake",6682,0.09,4
"3541","Myrtle Lake",6683,0.12,4
"3542","Myrtle Lake",6684,0.15,4
"3543","Myrtle Lake",6685,0.18,4
"3544","Myrtle Lake",6686,0.21,4
"3545","Myrtle Lake",6687,0.24,4
"3546","Myrtle Lake",6688,0.27,4
"3547","Myrtle Lake",6689,0.03,5
"3548","Myrtle Lake",6690,0.06,5
"3549","Myrtle Lake",6691,0.09,5
"3550","Myrtle Lake",6692,0.12,5
"3551","Myrtle Lake",6693,0.15,5
"3552","Myrtle Lake",6694,0.18,5
"3553","Myrtle Lake",6695,0.21,5
"3554","Myrtle Lake",6696,0.24,5
"3555","Myrtle Lake",6697,0.27,5
"3556","Myrtle Lake",6698,0.03,6
"3557","Myrtle Lake",6699,0.06,6
"3558","Myrtle Lake",6700,0.09,6
"3559","Myrtle Lake",6701,0.12,6
"3560","Myrtle Lake",6702,0.15,6
"3561","Myrtle Lake",6703,0.18,6
"3562","Myrtle Lake",6704,0.21,6
"3563","Myrtle Lake",6705,0.24,6
"3564","Myrtle Lake",6706,0.27,6
"3565","Myrtle Lake",6707,0.03,7
"3566","Myrtle Lake",6708,0.06,7
"3567","Myrtle Lake",6709,0.09,7
"3568","Myrtle Lake",6710,0.12,7
"3569","Myrtle Lake",6711,0.15,7
"3570","Myrtle Lake",6712,0.18,7
"3571","Myrtle Lake",6713,0.21,7
"3572","Myrtle Lake",6714,0.24,7
"3573","Myrtle Lake",6715,0.27,7
"3574","Myrtle Lake",6716,0.03,8
"3575","Myrtle Lake",6717,0.06,8
"3576","Myrtle Lake",6718,0.09,8
"3577","Myrtle Lake",6719,0.12,8
"3578","Myrtle Lake",6720,0.15,8
"3579","Myrtle Lake",6721,0.18,8
"3580","Myrtle Lake",6722,0.21,8
"3581","Myrtle Lake",6723,0.24,8
"3582","Myrtle Lake",6724,0.27,8
"3583","Myrtle Lake",6725,0.03,9
"3584","Myrtle Lake",6726,0.06,9
"3585","Myrtle Lake",6727,0.09,9
"3586","Myrtle Lake",6728,0.12,9
"3587","Myrtle Lake",6729,0.15,9
"3588","Myrtle Lake",6730,0.18,9
"3589","Myrtle Lake",6731,0.21,9
"3590","Myrtle Lake",6732,0.24,9
"3591","Myrtle Lake",6733,0.27,9
"3592","Myrtle Lake",6734,0.03,10
"3593","Myrtle Lake",6735,0.06,10
"3594","Myrtle Lake",6736,0.09,10
"3595","Myrtle Lake",6737,0.12,10
"3596","Myrtle Lake",6738,0.15,10
"3597","Myrtle Lake",6739,0.18,10
"3598","Myrtle Lake",6740,0.21,10
"3599","Myrtle Lake",6741,0.24,10
"3600","Myrtle Lake",6742,0.27,10
"3601","Penegor Lake",6743,0.03,1
"3602","Penegor Lake",6744,0.06,1
"3603","Penegor Lake",6745,0.09,1
"3604","Penegor Lake",6746,0.12,1
"3605","Penegor Lake",6747,0.15,1
"3606","Penegor Lake",6748,0.18,1
"3607","Penegor Lake",6749,0.21,1
"3608","Penegor Lake",6750,0.24,1
"3609","Penegor Lake",6751,0.27,1
"3610","Penegor Lake",6752,0.03,2
"3611","Penegor Lake",6753,0.06,2
"3612","Penegor Lake",6754,0.09,2
"3613","Penegor Lake",6755,0.12,2
"3614","Penegor Lake",6756,0.15,2
"3615","Penegor Lake",6757,0.18,2
"3616","Penegor Lake",6758,0.21,2
"3617","Penegor Lake",6759,0.24,2
"3618","Penegor Lake",6760,0.27,2
"3619","Penegor Lake",6761,0.03,3
"3620","Penegor Lake",6762,0.06,3
"3621","Penegor Lake",6763,0.09,3
"3622","Penegor Lake",6764,0.12,3
"3623","Penegor Lake",6765,0.15,3
"3624","Penegor Lake",6766,0.18,3
"3625","Penegor Lake",6767,0.21,3
"3626","Penegor Lake",6768,0.24,3
"3627","Penegor Lake",6769,0.27,3
"3628","Penegor Lake",6770,0.03,4
"3629","Penegor Lake",6771,0.06,4
"3630","Penegor Lake",6772,0.09,4
"3631","Penegor Lake",6773,0.12,4
"3632","Penegor Lake",6774,0.15,4
"3633","Penegor Lake",6775,0.18,4
"3634","Penegor Lake",6776,0.21,4
"3635","Penegor Lake",6777,0.24,4
"3636","Penegor Lake",6778,0.27,4
"3637","Penegor Lake",6779,0.03,5
"3638","Penegor Lake",6780,0.06,5
"3639","Penegor Lake",6781,0.09,5
"3640","Penegor Lake",6782,0.12,5
"3641","Penegor Lake",6783,0.15,5
"3642","Penegor Lake",6784,0.18,5
"3643","Penegor Lake",6785,0.21,5
"3644","Penegor Lake",6786,0.24,5
"3645","Penegor Lake",6787,0.27,5
"3646","Penegor Lake",6788,0.03,6
"3647","Penegor Lake",6789,0.06,6
"3648","Penegor Lake",6790,0.09,6
"3649","Penegor Lake",6791,0.12,6
"3650","Penegor Lake",6792,0.15,6
"3651","Penegor Lake",6793,0.18,6
"3652","Penegor Lake",6794,0.21,6
"3653","Penegor Lake",6795,0.24,6
"3654","Penegor Lake",6796,0.27,6
"3655","Penegor Lake",6797,0.03,7
"3656","Penegor Lake",6798,0.06,7
"3657","Penegor Lake",6799,0.09,7
"3658","Penegor Lake",6800,0.12,7
"3659","Penegor Lake",6801,0.15,7
"3660","Penegor Lake",6802,0.18,7
"3661","Penegor Lake",6803,0.21,7
"3662","Penegor Lake",6804,0.24,7
"3663","Penegor Lake",6805,0.27,7
"3664","Penegor Lake",6806,0.03,8
"3665","Penegor Lake",6807,0.06,8
"3666","Penegor Lake",6808,0.09,8
"3667","Penegor Lake",6809,0.12,8
"3668","Penegor Lake",6810,0.15,8
"3669","Penegor Lake",6811,0.18,8
"3670","Penegor Lake",6812,0.21,8
"3671","Penegor Lake",6813,0.24,8
"3672","Penegor Lake",6814,0.27,8
"3673","Penegor Lake",6815,0.03,9
"3674","Penegor Lake",6816,0.06,9
"3675","Penegor Lake",6817,0.09,9
"3676","Penegor Lake",6818,0.12,9
"3677","Penegor Lake",6819,0.15,9
"3678","Penegor Lake",6820,0.18,9
"3679","Penegor Lake",6821,0.21,9
"3680","Penegor Lake",6822,0.24,9
"3681","Penegor Lake",6823,0.27,9
"3682","Penegor Lake",6824,0.03,10
"3683","Penegor Lake",6825,0.06,10
"3684","Penegor Lake",6826,0.09,10
"3685","Penegor Lake",6827,0.12,10
"3686","Penegor Lake",6828,0.15,10
"3687","Penegor Lake",6829,0.18,10
"3688","Penegor Lake",6830,0.21,10
"3689","Penegor Lake",6831,0.24,10
"3690","Penegor Lake",6832,0.27,10
"3691","Pogonia Bog Pond",6833,0.03,1
"3692","Pogonia Bog Pond",6834,0.06,1
"3693","Pogonia Bog Pond",6835,0.09,1
"3694","Pogonia Bog Pond",6836,0.12,1
"3695","Pogonia Bog Pond",6837,0.15,1
"3696","Pogonia Bog Pond",6838,0.18,1
"3697","Pogonia Bog Pond",6839,0.21,1
"3698","Pogonia Bog Pond",6840,0.24,1
"3699","Pogonia Bog Pond",6841,0.27,1
"3700","Pogonia Bog Pond",6842,0.03,2
"3701","Pogonia Bog Pond",6843,0.06,2
"3702","Pogonia Bog Pond",6844,0.09,2
"3703","Pogonia Bog Pond",6845,0.12,2
"3704","Pogonia Bog Pond",6846,0.15,2
"3705","Pogonia Bog Pond",6847,0.18,2
"3706","Pogonia Bog Pond",6848,0.21,2
"3707","Pogonia Bog Pond",6849,0.24,2
"3708","Pogonia Bog Pond",6850,0.27,2
"3709","Pogonia Bog Pond",6851,0.03,3
"3710","Pogonia Bog Pond",6852,0.06,3
"3711","Pogonia Bog Pond",6853,0.09,3
"3712","Pogonia Bog Pond",6854,0.12,3
"3713","Pogonia Bog Pond",6855,0.15,3
"3714","Pogonia Bog Pond",6856,0.18,3
"3715","Pogonia Bog Pond",6857,0.21,3
"3716","Pogonia Bog Pond",6858,0.24,3
"3717","Pogonia Bog Pond",6859,0.27,3
"3718","Pogonia Bog Pond",6860,0.03,4
"3719","Pogonia Bog Pond",6861,0.06,4
"3720","Pogonia Bog Pond",6862,0.09,4
"3721","Pogonia Bog Pond",6863,0.12,4
"3722","Pogonia Bog Pond",6864,0.15,4
"3723","Pogonia Bog Pond",6865,0.18,4
"3724","Pogonia Bog Pond",6866,0.21,4
"3725","Pogonia Bog Pond",6867,0.24,4
"3726","Pogonia Bog Pond",6868,0.27,4
"3727","Pogonia Bog Pond",6869,0.03,5
"3728","Pogonia Bog Pond",6870,0.06,5
"3729","Pogonia Bog Pond",6871,0.09,5
"3730","Pogonia Bog Pond",6872,0.12,5
"3731","Pogonia Bog Pond",6873,0.15,5
"3732","Pogonia Bog Pond",6874,0.18,5
"3733","Pogonia Bog Pond",6875,0.21,5
"3734","Pogonia Bog Pond",6876,0.24,5
"3735","Pogonia Bog Pond",6877,0.27,5
"3736","Pogonia Bog Pond",6878,0.03,6
"3737","Pogonia Bog Pond",6879,0.06,6
"3738","Pogonia Bog Pond",6880,0.09,6
"3739","Pogonia Bog Pond",6881,0.12,6
"3740","Pogonia Bog Pond",6882,0.15,6
"3741","Pogonia Bog Pond",6883,0.18,6
"3742","Pogonia Bog Pond",6884,0.21,6
"3743","Pogonia Bog Pond",6885,0.24,6
"3744","Pogonia Bog Pond",6886,0.27,6
"3745","Pogonia Bog Pond",6887,0.03,7
"3746","Pogonia Bog Pond",6888,0.06,7
"3747","Pogonia Bog Pond",6889,0.09,7
"3748","Pogonia Bog Pond",6890,0.12,7
"3749","Pogonia Bog Pond",6891,0.15,7
"3750","Pogonia Bog Pond",6892,0.18,7
"3751","Pogonia Bog Pond",6893,0.21,7
"3752","Pogonia Bog Pond",6894,0.24,7
"3753","Pogonia Bog Pond",6895,0.27,7
"3754","Pogonia Bog Pond",6896,0.03,8
"3755","Pogonia Bog Pond",6897,0.06,8
"3756","Pogonia Bog Pond",6898,0.09,8
"3757","Pogonia Bog Pond",6899,0.12,8
"3758","Pogonia Bog Pond",6900,0.15,8
"3759","Pogonia Bog Pond",6901,0.18,8
"3760","Pogonia Bog Pond",6902,0.21,8
"3761","Pogonia Bog Pond",6903,0.24,8
"3762","Pogonia Bog Pond",6904,0.27,8
"3763","Pogonia Bog Pond",6905,0.03,9
"3764","Pogonia Bog Pond",6906,0.06,9
"3765","Pogonia Bog Pond",6907,0.09,9
"3766","Pogonia Bog Pond",6908,0.12,9
"3767","Pogonia Bog Pond",6909,0.15,9
"3768","Pogonia Bog Pond",6910,0.18,9
"3769","Pogonia Bog Pond",6911,0.21,9
"3770","Pogonia Bog Pond",6912,0.24,9
"3771","Pogonia Bog Pond",6913,0.27,9
"3772","Pogonia Bog Pond",6914,0.03,10
"3773","Pogonia Bog Pond",6915,0.06,10
"3774","Pogonia Bog Pond",6916,0.09,10
"3775","Pogonia Bog Pond",6917,0.12,10
"3776","Pogonia Bog Pond",6918,0.15,10
"3777","Pogonia Bog Pond",6919,0.18,10
"3778","Pogonia Bog Pond",6920,0.21,10
"3779","Pogonia Bog Pond",6921,0.24,10
"3780","Pogonia Bog Pond",6922,0.27,10
"3781","Portage Lake",6923,0.03,1
"3782","Portage Lake",6924,0.06,1
"3783","Portage Lake",6925,0.09,1
"3784","Portage Lake",6926,0.12,1
"3785","Portage Lake",6927,0.15,1
"3786","Portage Lake",6928,0.18,1
"3787","Portage Lake",6929,0.21,1
"3788","Portage Lake",6930,0.24,1
"3789","Portage Lake",6931,0.27,1
"3790","Portage Lake",6932,0.03,2
"3791","Portage Lake",6933,0.06,2
"3792","Portage Lake",6934,0.09,2
"3793","Portage Lake",6935,0.12,2
"3794","Portage Lake",6936,0.15,2
"3795","Portage Lake",6937,0.18,2
"3796","Portage Lake",6938,0.21,2
"3797","Portage Lake",6939,0.24,2
"3798","Portage Lake",6940,0.27,2
"3799","Portage Lake",6941,0.03,3
"3800","Portage Lake",6942,0.06,3
"3801","Portage Lake",6943,0.09,3
"3802","Portage Lake",6944,0.12,3
"3803","Portage Lake",6945,0.15,3
"3804","Portage Lake",6946,0.18,3
"3805","Portage Lake",6947,0.21,3
"3806","Portage Lake",6948,0.24,3
"3807","Portage Lake",6949,0.27,3
"3808","Portage Lake",6950,0.03,4
"3809","Portage Lake",6951,0.06,4
"3810","Portage Lake",6952,0.09,4
"3811","Portage Lake",6953,0.12,4
"3812","Portage Lake",6954,0.15,4
"3813","Portage Lake",6955,0.18,4
"3814","Portage Lake",6956,0.21,4
"3815","Portage Lake",6957,0.24,4
"3816","Portage Lake",6958,0.27,4
"3817","Portage Lake",6959,0.03,5
"3818","Portage Lake",6960,0.06,5
"3819","Portage Lake",6961,0.09,5
"3820","Portage Lake",6962,0.12,5
"3821","Portage Lake",6963,0.15,5
"3822","Portage Lake",6964,0.18,5
"3823","Portage Lake",6965,0.21,5
"3824","Portage Lake",6966,0.24,5
"3825","Portage Lake",6967,0.27,5
"3826","Portage Lake",6968,0.03,6
"3827","Portage Lake",6969,0.06,6
"3828","Portage Lake",6970,0.09,6
"3829","Portage Lake",6971,0.12,6
"3830","Portage Lake",6972,0.15,6
"3831","Portage Lake",6973,0.18,6
"3832","Portage Lake",6974,0.21,6
"3833","Portage Lake",6975,0.24,6
"3834","Portage Lake",6976,0.27,6
"3835","Portage Lake",6977,0.03,7
"3836","Portage Lake",6978,0.06,7
"3837","Portage Lake",6979,0.09,7
"3838","Portage Lake",6980,0.12,7
"3839","Portage Lake",6981,0.15,7
"3840","Portage Lake",6982,0.18,7
"3841","Portage Lake",6983,0.21,7
"3842","Portage Lake",6984,0.24,7
"3843","Portage Lake",6985,0.27,7
"3844","Portage Lake",6986,0.03,8
"3845","Portage Lake",6987,0.06,8
"3846","Portage Lake",6988,0.09,8
"3847","Portage Lake",6989,0.12,8
"3848","Portage Lake",6990,0.15,8
"3849","Portage Lake",6991,0.18,8
"3850","Portage Lake",6992,0.21,8
"3851","Portage Lake",6993,0.24,8
"3852","Portage Lake",6994,0.27,8
"3853","Portage Lake",6995,0.03,9
"3854","Portage Lake",6996,0.06,9
"3855","Portage Lake",6997,0.09,9
"3856","Portage Lake",6998,0.12,9
"3857","Portage Lake",6999,0.15,9
"3858","Portage Lake",7000,0.18,9
"3859","Portage Lake",7001,0.21,9
"3860","Portage Lake",7002,0.24,9
"3861","Portage Lake",7003,0.27,9
"3862","Portage Lake",7004,0.03,10
"3863","Portage Lake",7005,0.06,10
"3864","Portage Lake",7006,0.09,10
"3865","Portage Lake",7007,0.12,10
"3866","Portage Lake",7008,0.15,10
"3867","Portage Lake",7009,0.18,10
"3868","Portage Lake",7010,0.21,10
"3869","Portage Lake",7011,0.24,10
"3870","Portage Lake",7012,0.27,10
"3871","Quallen Lake [Terhell Pond]",7013,0.03,1
"3872","Quallen Lake [Terhell Pond]",7014,0.06,1
"3873","Quallen Lake [Terhell Pond]",7015,0.09,1
"3874","Quallen Lake [Terhell Pond]",7016,0.12,1
"3875","Quallen Lake [Terhell Pond]",7017,0.15,1
"3876","Quallen Lake [Terhell Pond]",7018,0.18,1
"3877","Quallen Lake [Terhell Pond]",7019,0.21,1
"3878","Quallen Lake [Terhell Pond]",7020,0.24,1
"3879","Quallen Lake [Terhell Pond]",7021,0.27,1
"3880","Quallen Lake [Terhell Pond]",7022,0.03,2
"3881","Quallen Lake [Terhell Pond]",7023,0.06,2
"3882","Quallen Lake [Terhell Pond]",7024,0.09,2
"3883","Quallen Lake [Terhell Pond]",7025,0.12,2
"3884","Quallen Lake [Terhell Pond]",7026,0.15,2
"3885","Quallen Lake [Terhell Pond]",7027,0.18,2
"3886","Quallen Lake [Terhell Pond]",7028,0.21,2
"3887","Quallen Lake [Terhell Pond]",7029,0.24,2
"3888","Quallen Lake [Terhell Pond]",7030,0.27,2
"3889","Quallen Lake [Terhell Pond]",7031,0.03,3
"3890","Quallen Lake [Terhell Pond]",7032,0.06,3
"3891","Quallen Lake [Terhell Pond]",7033,0.09,3
"3892","Quallen Lake [Terhell Pond]",7034,0.12,3
"3893","Quallen Lake [Terhell Pond]",7035,0.15,3
"3894","Quallen Lake [Terhell Pond]",7036,0.18,3
"3895","Quallen Lake [Terhell Pond]",7037,0.21,3
"3896","Quallen Lake [Terhell Pond]",7038,0.24,3
"3897","Quallen Lake [Terhell Pond]",7039,0.27,3
"3898","Quallen Lake [Terhell Pond]",7040,0.03,4
"3899","Quallen Lake [Terhell Pond]",7041,0.06,4
"3900","Quallen Lake [Terhell Pond]",7042,0.09,4
"3901","Quallen Lake [Terhell Pond]",7043,0.12,4
"3902","Quallen Lake [Terhell Pond]",7044,0.15,4
"3903","Quallen Lake [Terhell Pond]",7045,0.18,4
"3904","Quallen Lake [Terhell Pond]",7046,0.21,4
"3905","Quallen Lake [Terhell Pond]",7047,0.24,4
"3906","Quallen Lake [Terhell Pond]",7048,0.27,4
"3907","Quallen Lake [Terhell Pond]",7049,0.03,5
"3908","Quallen Lake [Terhell Pond]",7050,0.06,5
"3909","Quallen Lake [Terhell Pond]",7051,0.09,5
"3910","Quallen Lake [Terhell Pond]",7052,0.12,5
"3911","Quallen Lake [Terhell Pond]",7053,0.15,5
"3912","Quallen Lake [Terhell Pond]",7054,0.18,5
"3913","Quallen Lake [Terhell Pond]",7055,0.21,5
"3914","Quallen Lake [Terhell Pond]",7056,0.24,5
"3915","Quallen Lake [Terhell Pond]",7057,0.27,5
"3916","Quallen Lake [Terhell Pond]",7058,0.03,6
"3917","Quallen Lake [Terhell Pond]",7059,0.06,6
"3918","Quallen Lake [Terhell Pond]",7060,0.09,6
"3919","Quallen Lake [Terhell Pond]",7061,0.12,6
"3920","Quallen Lake [Terhell Pond]",7062,0.15,6
"3921","Quallen Lake [Terhell Pond]",7063,0.18,6
"3922","Quallen Lake [Terhell Pond]",7064,0.21,6
"3923","Quallen Lake [Terhell Pond]",7065,0.24,6
"3924","Quallen Lake [Terhell Pond]",7066,0.27,6
"3925","Quallen Lake [Terhell Pond]",7067,0.03,7
"3926","Quallen Lake [Terhell Pond]",7068,0.06,7
"3927","Quallen Lake [Terhell Pond]",7069,0.09,7
"3928","Quallen Lake [Terhell Pond]",7070,0.12,7
"3929","Quallen Lake [Terhell Pond]",7071,0.15,7
"3930","Quallen Lake [Terhell Pond]",7072,0.18,7
"3931","Quallen Lake [Terhell Pond]",7073,0.21,7
"3932","Quallen Lake [Terhell Pond]",7074,0.24,7
"3933","Quallen Lake [Terhell Pond]",7075,0.27,7
"3934","Quallen Lake [Terhell Pond]",7076,0.03,8
"3935","Quallen Lake [Terhell Pond]",7077,0.06,8
"3936","Quallen Lake [Terhell Pond]",7078,0.09,8
"3937","Quallen Lake [Terhell Pond]",7079,0.12,8
"3938","Quallen Lake [Terhell Pond]",7080,0.15,8
"3939","Quallen Lake [Terhell Pond]",7081,0.18,8
"3940","Quallen Lake [Terhell Pond]",7082,0.21,8
"3941","Quallen Lake [Terhell Pond]",7083,0.24,8
"3942","Quallen Lake [Terhell Pond]",7084,0.27,8
"3943","Quallen Lake [Terhell Pond]",7085,0.03,9
"3944","Quallen Lake [Terhell Pond]",7086,0.06,9
"3945","Quallen Lake [Terhell Pond]",7087,0.09,9
"3946","Quallen Lake [Terhell Pond]",7088,0.12,9
"3947","Quallen Lake [Terhell Pond]",7089,0.15,9
"3948","Quallen Lake [Terhell Pond]",7090,0.18,9
"3949","Quallen Lake [Terhell Pond]",7091,0.21,9
"3950","Quallen Lake [Terhell Pond]",7092,0.24,9
"3951","Quallen Lake [Terhell Pond]",7093,0.27,9
"3952","Quallen Lake [Terhell Pond]",7094,0.03,10
"3953","Quallen Lake [Terhell Pond]",7095,0.06,10
"3954","Quallen Lake [Terhell Pond]",7096,0.09,10
"3955","Quallen Lake [Terhell Pond]",7097,0.12,10
"3956","Quallen Lake [Terhell Pond]",7098,0.15,10
"3957","Quallen Lake [Terhell Pond]",7099,0.18,10
"3958","Quallen Lake [Terhell Pond]",7100,0.21,10
"3959","Quallen Lake [Terhell Pond]",7101,0.24,10
"3960","Quallen Lake [Terhell Pond]",7102,0.27,10
"3961","Qually Pond",7103,0.03,1
"3962","Qually Pond",7104,0.06,1
"3963","Qually Pond",7105,0.09,1
"3964","Qually Pond",7106,0.12,1
"3965","Qually Pond",7107,0.15,1
"3966","Qually Pond",7108,0.18,1
"3967","Qually Pond",7109,0.21,1
"3968","Qually Pond",7110,0.24,1
"3969","Qually Pond",7111,0.27,1
"3970","Qually Pond",7112,0.03,2
"3971","Qually Pond",7113,0.06,2
"3972","Qually Pond",7114,0.09,2
"3973","Qually Pond",7115,0.12,2
"3974","Qually Pond",7116,0.15,2
"3975","Qually Pond",7117,0.18,2
"3976","Qually Pond",7118,0.21,2
"3977","Qually Pond",7119,0.24,2
"3978","Qually Pond",7120,0.27,2
"3979","Qually Pond",7121,0.03,3
"3980","Qually Pond",7122,0.06,3
"3981","Qually Pond",7123,0.09,3
"3982","Qually Pond",7124,0.12,3
"3983","Qually Pond",7125,0.15,3
"3984","Qually Pond",7126,0.18,3
"3985","Qually Pond",7127,0.21,3
"3986","Qually Pond",7128,0.24,3
"3987","Qually Pond",7129,0.27,3
"3988","Qually Pond",7130,0.03,4
"3989","Qually Pond",7131,0.06,4
"3990","Qually Pond",7132,0.09,4
"3991","Qually Pond",7133,0.12,4
"3992","Qually Pond",7134,0.15,4
"3993","Qually Pond",7135,0.18,4
"3994","Qually Pond",7136,0.21,4
"3995","Qually Pond",7137,0.24,4
"3996","Qually Pond",7138,0.27,4
"3997","Qually Pond",7139,0.03,5
"3998","Qually Pond",7140,0.06,5
"3999","Qually Pond",7141,0.09,5
"4000","Qually Pond",7142,0.12,5
"4001","Qually Pond",7143,0.15,5
"4002","Qually Pond",7144,0.18,5
"4003","Qually Pond",7145,0.21,5
"4004","Qually Pond",7146,0.24,5
"4005","Qually Pond",7147,0.27,5
"4006","Qually Pond",7148,0.03,6
"4007","Qually Pond",7149,0.06,6
"4008","Qually Pond",7150,0.09,6
"4009","Qually Pond",7151,0.12,6
"4010","Qually Pond",7152,0.15,6
"4011","Qually Pond",7153,0.18,6
"4012","Qually Pond",7154,0.21,6
"4013","Qually Pond",7155,0.24,6
"4014","Qually Pond",7156,0.27,6
"4015","Qually Pond",7157,0.03,7
"4016","Qually Pond",7158,0.06,7
"4017","Qually Pond",7159,0.09,7
"4018","Qually Pond",7160,0.12,7
"4019","Qually Pond",7161,0.15,7
"4020","Qually Pond",7162,0.18,7
"4021","Qually Pond",7163,0.21,7
"4022","Qually Pond",7164,0.24,7
"4023","Qually Pond",7165,0.27,7
"4024","Qually Pond",7166,0.03,8
"4025","Qually Pond",7167,0.06,8
"4026","Qually Pond",7168,0.09,8
"4027","Qually Pond",7169,0.12,8
"4028","Qually Pond",7170,0.15,8
"4029","Qually Pond",7171,0.18,8
"4030","Qually Pond",7172,0.21,8
"4031","Qually Pond",7173,0.24,8
"4032","Qually Pond",7174,0.27,8
"4033","Qually Pond",7175,0.03,9
"4034","Qually Pond",7176,0.06,9
"4035","Qually Pond",7177,0.09,9
"4036","Qually Pond",7178,0.12,9
"4037","Qually Pond",7179,0.15,9
"4038","Qually Pond",7180,0.18,9
"4039","Qually Pond",7181,0.21,9
"4040","Qually Pond",7182,0.24,9
"4041","Qually Pond",7183,0.27,9
"4042","Qually Pond",7184,0.03,10
"4043","Qually Pond",7185,0.06,10
"4044","Qually Pond",7186,0.09,10
"4045","Qually Pond",7187,0.12,10
"4046","Qually Pond",7188,0.15,10
"4047","Qually Pond",7189,0.18,10
"4048","Qually Pond",7190,0.21,10
"4049","Qually Pond",7191,0.24,10
"4050","Qually Pond",7192,0.27,10
"4051","Radtke Lake",7193,0.03,1
"4052","Radtke Lake",7194,0.06,1
"4053","Radtke Lake",7195,0.09,1
"4054","Radtke Lake",7196,0.12,1
"4055","Radtke Lake",7197,0.15,1
"4056","Radtke Lake",7198,0.18,1
"4057","Radtke Lake",7199,0.21,1
"4058","Radtke Lake",7200,0.24,1
"4059","Radtke Lake",7201,0.27,1
"4060","Radtke Lake",7202,0.03,2
"4061","Radtke Lake",7203,0.06,2
"4062","Radtke Lake",7204,0.09,2
"4063","Radtke Lake",7205,0.12,2
"4064","Radtke Lake",7206,0.15,2
"4065","Radtke Lake",7207,0.18,2
"4066","Radtke Lake",7208,0.21,2
"4067","Radtke Lake",7209,0.24,2
"4068","Radtke Lake",7210,0.27,2
"4069","Radtke Lake",7211,0.03,3
"4070","Radtke Lake",7212,0.06,3
"4071","Radtke Lake",7213,0.09,3
"4072","Radtke Lake",7214,0.12,3
"4073","Radtke Lake",7215,0.15,3
"4074","Radtke Lake",7216,0.18,3
"4075","Radtke Lake",7217,0.21,3
"4076","Radtke Lake",7218,0.24,3
"4077","Radtke Lake",7219,0.27,3
"4078","Radtke Lake",7220,0.03,4
"4079","Radtke Lake",7221,0.06,4
"4080","Radtke Lake",7222,0.09,4
"4081","Radtke Lake",7223,0.12,4
"4082","Radtke Lake",7224,0.15,4
"4083","Radtke Lake",7225,0.18,4
"4084","Radtke Lake",7226,0.21,4
"4085","Radtke Lake",7227,0.24,4
"4086","Radtke Lake",7228,0.27,4
"4087","Radtke Lake",7229,0.03,5
"4088","Radtke Lake",7230,0.06,5
"4089","Radtke Lake",7231,0.09,5
"4090","Radtke Lake",7232,0.12,5
"4091","Radtke Lake",7233,0.15,5
"4092","Radtke Lake",7234,0.18,5
"4093","Radtke Lake",7235,0.21,5
"4094","Radtke Lake",7236,0.24,5
"4095","Radtke Lake",7237,0.27,5
"4096","Radtke Lake",7238,0.03,6
"4097","Radtke Lake",7239,0.06,6
"4098","Radtke Lake",7240,0.09,6
"4099","Radtke Lake",7241,0.12,6
"4100","Radtke Lake",7242,0.15,6
"4101","Radtke Lake",7243,0.18,6
"4102","Radtke Lake",7244,0.21,6
"4103","Radtke Lake",7245,0.24,6
"4104","Radtke Lake",7246,0.27,6
"4105","Radtke Lake",7247,0.03,7
"4106","Radtke Lake",7248,0.06,7
"4107","Radtke Lake",7249,0.09,7
"4108","Radtke Lake",7250,0.12,7
"4109","Radtke Lake",7251,0.15,7
"4110","Radtke Lake",7252,0.18,7
"4111","Radtke Lake",7253,0.21,7
"4112","Radtke Lake",7254,0.24,7
"4113","Radtke Lake",7255,0.27,7
"4114","Radtke Lake",7256,0.03,8
"4115","Radtke Lake",7257,0.06,8
"4116","Radtke Lake",7258,0.09,8
"4117","Radtke Lake",7259,0.12,8
"4118","Radtke Lake",7260,0.15,8
"4119","Radtke Lake",7261,0.18,8
"4120","Radtke Lake",7262,0.21,8
"4121","Radtke Lake",7263,0.24,8
"4122","Radtke Lake",7264,0.27,8
"4123","Radtke Lake",7265,0.03,9
"4124","Radtke Lake",7266,0.06,9
"4125","Radtke Lake",7267,0.09,9
"4126","Radtke Lake",7268,0.12,9
"4127","Radtke Lake",7269,0.15,9
"4128","Radtke Lake",7270,0.18,9
"4129","Radtke Lake",7271,0.21,9
"4130","Radtke Lake",7272,0.24,9
"4131","Radtke Lake",7273,0.27,9
